capture_id,site,col,row,u,v,distance_m,pred_disp,lolo_scale,lolo_predicted_depth_m,abs_error_m,lolo_abs_rel
site-b-try-02,site-b,13,4,112.5625,37.1875,1.29843332413,209.986561775,0.00114243885889,4.16845896478,2.87002564065,2.21037583317
site-b-try-02,site-b,14,4,120.9375,37.1875,1.22398419054,222.747555256,0.00114243885889,3.92965195469,2.70566776415,2.21054143106
site-b-try-02,site-b,15,4,129.3125,37.1875,1.31261700819,228.156980515,0.00114243885889,3.83648295108,2.52386594289,1.92277406673
site-b-try-02,site-b,0,5,3.6875,45.5625,0.749094546715,364.078919411,0.00114243885889,2.40420502053,1.65511047381,2.20948140802
site-b-try-02,site-b,1,5,12.0625,45.5625,0.82434165202,363.599401951,0.00114243885889,2.40737570309,1.58303405107,1.92036159667
site-b-try-02,site-b,2,5,20.4375,45.5625,0.947433200166,360.246253967,0.00114243885889,2.42978339476,1.4823501946,1.56459599931
site-b-try-02,site-b,3,5,28.8125,45.5625,1.08030203465,354.442586899,0.00114243885889,2.46956883363,1.38926679897,1.28599850265
site-b-try-02,site-b,4,5,37.1875,45.5625,1.23280879876,345.954388142,0.00114243885889,2.53016118864,1.29735238988,1.0523549079
site-b-try-02,site-b,5,5,45.5625,45.5625,1.43513092932,322.927747726,0.00114243885889,2.71057650536,1.27544557604,0.888731160327
site-b-try-02,site-b,6,5,53.9375,45.5625,1.82438883147,280.780603886,0.00114243885889,3.11745310681,1.29306427534,0.708765726381
site-b-try-02,site-b,7,5,62.3125,45.5625,1.91480802278,260.674957752,0.00114243885889,3.35789971335,1.44309169058,0.753648237011
site-b-try-02,site-b,8,5,70.6875,45.5625,1.42095319882,266.936256409,0.00114243885889,3.27913629153,1.85818309271,1.30770182596
site-b-try-02,site-b,9,5,79.0625,45.5625,1.14423547319,299.503809452,0.00114243885889,2.92256838908,1.77833291589,1.55416691543
site-b-try-02,site-b,10,5,87.4375,45.5625,0.982350408799,316.251571655,0.00114243885889,2.76779767871,1.78544726991,1.8175258583
site-b-try-02,site-b,11,5,95.8125,45.5625,0.857859539844,326.012571335,0.00114243885889,2.68492826007,1.82706872023,2.12979938482
site-b-try-02,site-b,12,5,104.1875,45.5625,0.771930078201,337.64875555,0.00114243885889,2.59239920635,1.82046912815,2.35833423203
site-b-try-02,site-b,13,5,112.5625,45.5625,0.720739253728,346.819621086,0.00114243885889,2.52384903476,1.80310978103,2.5017504898
site-b-try-02,site-b,14,5,120.9375,45.5625,0.700827371947,354.560602665,0.00114243885889,2.46874683576,1.76791946381,2.52261760111
site-b-try-02,site-b,15,5,129.3125,45.5625,0.709872252327,361.631885052,0.00114243885889,2.42047342089,1.71060116857,2.4097309945
site-b-try-02,site-b,0,6,3.6875,53.9375,0.56863145252,495.896352768,0.00114243885889,1.76512765425,1.19649620173,2.10416816803
site-b-try-02,site-b,1,6,12.0625,53.9375,0.595277820293,500.545578003,0.00114243885889,1.74873259176,1.15345477147,1.93767469935
site-b-try-02,site-b,2,6,20.4375,53.9375,0.631326421888,497.130260944,0.00114243885889,1.76074649781,1.12942007592,1.78896373852
site-b-try-02,site-b,3,6,28.8125,53.9375,0.673430712291,493.947927475,0.00114243885889,1.77209037072,1.09865965843,1.63143681804
site-b-try-02,site-b,4,6,37.1875,53.9375,0.715249167185,486.062764168,0.00114243885889,1.80083814364,1.08558897645,1.51777733727
site-b-try-02,site-b,5,6,45.5625,53.9375,0.748070372497,477.1983428,0.00114243885889,1.8342904562,1.08622008371,1.45202927912
site-b-try-02,site-b,6,6,53.9375,53.9375,0.763200804618,471.213443279,0.00114243885889,1.85758784771,1.0943870431,1.43394377531
site-b-try-02,site-b,7,6,62.3125,53.9375,0.756174480658,469.791460037,0.00114243885889,1.86321046757,1.10703598691,1.46399543389
site-b-try-02,site-b,8,6,70.6875,53.9375,0.729069563887,469.307874203,0.00114243885889,1.86513036331,1.13606079942,1.55823374845
site-b-try-02,site-b,9,6,79.0625,53.9375,0.689555478392,467.917597294,0.00114243885889,1.87067203922,1.18111656082,1.71286661891
site-b-try-02,site-b,10,6,87.4375,53.9375,0.646587793365,469.747792244,0.00114243885889,1.86338367176,1.2167958784,1.88187264109
site-b-try-02,site-b,11,6,95.8125,53.9375,0.607716782105,470.810640335,0.00114243885889,1.85917711055,1.25146032845,2.05928216119
site-b-try-02,site-b,12,6,104.1875,53.9375,0.577342886561,473.011129856,0.00114243885889,1.85052805455,1.27318516799,2.20524959713
site-b-try-02,site-b,13,6,112.5625,53.9375,0.557591785648,472.503386974,0.00114243885889,1.85251659574,1.2949248101,2.32235273802
site-b-try-02,site-b,14,6,120.9375,53.9375,0.549487678276,475.203214645,0.00114243885889,1.84199167627,1.292503998,2.35219832782
site-b-try-02,site-b,15,6,129.3125,53.9375,0.553221136189,485.69997406,0.00114243885889,1.80218326676,1.24896213057,2.25761824497
site-b-try-02,site-b,0,7,3.6875,62.3125,0.522424463908,599.701655388,0.00114243885889,1.45959304606,0.937168582152,1.79388341645
site-b-try-02,site-b,1,7,12.0625,62.3125,0.530099815636,602.102657318,0.00114243885889,1.45377263375,0.92367281811,1.74245074393
site-b-try-02,site-b,2,7,20.4375,62.3125,0.539740161193,599.856679916,0.00114243885889,1.45921583475,0.919475673557,1.70355244925
site-b-try-02,site-b,3,7,28.8125,62.3125,0.550077166927,598.948371887,0.00114243885889,1.46142874244,0.911351575515,1.65677041388
site-b-try-02,site-b,4,7,37.1875,62.3125,0.559378113958,594.797323227,0.00114243885889,1.47162795079,0.912249836831,1.63082861855
site-b-try-02,site-b,5,7,45.5625,62.3125,0.566184142503,592.054714203,0.00114243885889,1.47844505739,0.912260914882,1.61124419848
site-b-try-02,site-b,6,7,53.9375,62.3125,0.569238779259,589.970186234,0.00114243885889,1.483668813,0.914430033742,1.6064085355
site-b-try-02,site-b,7,7,62.3125,62.3125,0.567887090548,590.20939827,0.00114243885889,1.48306748161,0.915180391063,1.61155343429
site-b-try-02,site-b,8,7,70.6875,62.3125,0.562271993427,588.389175415,0.00114243885889,1.48765545406,0.925383460631,1.64579326634
site-b-try-02,site-b,9,7,79.0625,62.3125,0.553691545431,583.568481445,0.00114243885889,1.49994455449,0.946253009057,1.70898944884
site-b-try-02,site-b,10,7,87.4375,62.3125,0.543610608768,580.121669769,0.00114243885889,1.5088565236,0.965245914835,1.77562008406
site-b-try-02,site-b,11,7,95.8125,62.3125,0.533487945199,578.671652794,0.00114243885889,1.51263736817,0.979149422968,1.83537309845
site-b-try-02,site-b,12,7,104.1875,62.3125,0.524967037131,577.834253311,0.00114243885889,1.51482948769,0.989862450562,1.88557067501
site-b-try-02,site-b,13,7,112.5625,62.3125,0.519107804978,575.141073227,0.00114243885889,1.52192289277,1.00281508779,1.93180506664
site-b-try-02,site-b,14,7,120.9375,62.3125,0.516618840446,578.213627815,0.00114243885889,1.51383558569,0.997216745239,1.93027560586
site-b-try-02,site-b,15,7,129.3125,62.3125,0.517774001649,588.076434135,0.00114243885889,1.48844659487,0.970672593226,1.87470322985
site-b-try-03,site-b,11,2,95.8125,20.4375,17.5945187744,58.2669067979,0.00114243885889,15.0225988304,2.57191994395,0.146177339484
site-b-try-03,site-b,0,3,3.6875,28.8125,19.2451555816,57.366404593,0.00114243885889,15.2584142605,3.98674132115,0.207155577633
site-b-try-03,site-b,9,3,79.0625,28.8125,16.1286093683,81.7808566093,0.00114243885889,10.7032428151,5.4253665532,0.336381545942
site-b-try-03,site-b,10,3,87.4375,28.8125,14.6974029706,84.505286932,0.00114243885889,10.3581728161,4.33923015456,0.295237884082
site-b-try-03,site-b,11,3,95.8125,28.8125,13.7643086147,75.0568438768,0.00114243885889,11.6620992931,2.10220932166,0.1527290168
site-b-try-03,site-b,12,3,104.1875,28.8125,15.3254600792,63.3538708687,0.00114243885889,13.8163675544,1.50909252477,0.098469639213
site-b-try-03,site-b,0,4,3.6875,37.1875,12.9292488156,87.4662302732,0.00114243885889,10.0075236257,2.92172518983,0.225977953669
site-b-try-03,site-b,1,4,12.0625,37.1875,7.57089044281,87.568862319,0.00114243885889,9.99579465502,2.42490421221,0.320293132033
site-b-try-03,site-b,2,4,20.4375,37.1875,7.45105653291,82.0367743969,0.00114243885889,10.6698535181,3.21879698522,0.43199202301
site-b-try-03,site-b,3,4,28.8125,37.1875,6.88865953393,79.6530526876,0.00114243885889,10.9891628303,4.10050329637,0.595254167545
site-b-try-03,site-b,4,4,37.1875,37.1875,8.53587196669,78.3997977972,0.00114243885889,11.1648293811,2.62895741436,0.307989321374
site-b-try-03,site-b,5,4,45.5625,37.1875,8.7910755844,80.5158419609,0.00114243885889,10.8714054849,2.08032990049,0.236641111832
site-b-try-03,site-b,6,4,53.9375,37.1875,8.75794503238,82.777384758,0.00114243885889,10.574390197,1.81644516458,0.207405408217
site-b-try-03,site-b,7,4,62.3125,37.1875,8.84938239651,85.6944935322,0.00114243885889,10.2144295373,1.36504714074,0.154253379454
